name,cloth,caption,PSNR,SSIM,LPIPS,CLIPScore
01242_00.jpg,02583_00.jpg,a photo of a person wearing the target garment,15.446658691261065,0.8137350678443909,0.1303243637084961,0.2522951364517212
13811_00.jpg,08217_00.jpg,a photo of a person wearing the target garment,17.127975634737716,0.682979166507721,0.20326614379882812,0.2665099799633026
10993_00.jpg,00259_00.jpg,a photo of a person wearing the target garment,16.040436260469548,0.7272666096687317,0.18519504368305206,0.28331393003463745
06466_00.jpg,06894_00.jpg,a photo of a person wearing the target garment,14.38954156889678,0.7302297949790955,0.20865075290203094,0.2726185619831085
00503_00.jpg,09199_00.jpg,a photo of a person wearing the target garment,18.801236744695675,0.6624869108200073,0.21248480677604675,0.2910805344581604
02926_00.jpg,10494_00.jpg,a photo of a person wearing the target garment,16.505907719132143,0.6986560225486755,0.2137075662612915,0.24916794896125793
01713_00.jpg,10087_00.jpg,a photo of a person wearing the target garment,14.84744543653357,0.766024112701416,0.25515395402908325,0.2703421413898468
03906_00.jpg,09303_00.jpg,a photo of a person wearing the target garment,14.788251960807726,0.7799992561340332,0.15887108445167542,0.27550172805786133
08316_00.jpg,14296_00.jpg,a photo of a person wearing the target garment,16.390742478246203,0.7393324375152588,0.23501190543174744,0.2631140947341919
09940_00.jpg,08071_00.jpg,a photo of a person wearing the target garment,16.465091300478367,0.6973932385444641,0.21665611863136292,0.29137489199638367
14434_00.jpg,14212_00.jpg,a photo of a person wearing the target garment,14.684735425200454,0.71952223777771,0.1934627890586853,0.25800779461860657
02645_00.jpg,03288_00.jpg,a photo of a person wearing the target garment,11.95800138695468,0.6996213793754578,0.26859185099601746,0.2609734833240509
03159_00.jpg,02097_00.jpg,a photo of a person wearing the target garment,16.00172995246405,0.6691015362739563,0.22585304081439972,0.258273184299469
00902_00.jpg,08186_00.jpg,a photo of a person wearing the target garment,17.703936341554353,0.6576452255249023,0.23117995262145996,0.2746795117855072
14520_00.jpg,13234_00.jpg,a photo of a person wearing the target garment,14.798295065746032,0.705371081829071,0.26846304535865784,0.2707403600215912
05997_00.jpg,00503_00.jpg,a photo of a person wearing the target garment,14.828127486795186,0.6946387887001038,0.22015728056430817,0.2751358449459076
11632_00.jpg,05935_00.jpg,a photo of a person wearing the target garment,16.37978844353035,0.7512162327766418,0.2176172137260437,0.2676287591457367
08381_00.jpg,11217_00.jpg,a photo of a person wearing the target garment,16.97244018226695,0.711345374584198,0.20124797523021698,0.25085097551345825
06208_00.jpg,11613_00.jpg,a photo of a person wearing the target garment,15.613097116010895,0.7290830016136169,0.22016996145248413,0.25670841336250305
02336_00.jpg,02763_00.jpg,a photo of a person wearing the target garment,15.825322002069171,0.58638596534729,0.27070826292037964,0.3012378215789795
06241_00.jpg,12024_00.jpg,a photo of a person wearing the target garment,15.016370945379292,0.7439670562744141,0.22641752660274506,0.26820623874664307
11599_00.jpg,11426_00.jpg,a photo of a person wearing the target garment,17.898128111954833,0.7622650265693665,0.20363357663154602,0.27345532178878784
09680_00.jpg,01449_00.jpg,a photo of a person wearing the target garment,15.228907039737008,0.7670828700065613,0.14954708516597748,0.2878496050834656
08205_00.jpg,03961_00.jpg,a photo of a person wearing the target garment,15.166503311148245,0.7540078163146973,0.23353685438632965,0.2625199556350708
14134_00.jpg,06802_00.jpg,a photo of a person wearing the target garment,14.920333067931368,0.6927363872528076,0.2990671396255493,0.3097045421600342
11729_00.jpg,05900_00.jpg,a photo of a person wearing the target garment,17.16441661877717,0.7776484489440918,0.17437191307544708,0.26169633865356445
01615_00.jpg,02861_00.jpg,a photo of a person wearing the target garment,16.556850432747282,0.6659030318260193,0.19423621892929077,0.2610945403575897
11216_00.jpg,08261_00.jpg,a photo of a person wearing the target garment,16.904027508576114,0.7271106839179993,0.25640732049942017,0.2638506293296814
00373_00.jpg,11078_00.jpg,a photo of a person wearing the target garment,16.165897600631368,0.7671658992767334,0.22970302402973175,0.27476710081100464
13806_00.jpg,12846_00.jpg,a photo of a person wearing the target garment,17.904122703638944,0.7661653161048889,0.20041820406913757,0.2553192377090454
03620_00.jpg,06631_00.jpg,a photo of a person wearing the target garment,15.839261336108335,0.8168858885765076,0.2402811050415039,0.2904224395751953
00272_00.jpg,01809_00.jpg,a photo of a person wearing the target garment,17.522603527259765,0.7247093319892883,0.20085954666137695,0.27366501092910767
10549_00.jpg,01260_00.jpg,a photo of a person wearing the target garment,16.59005438471372,0.686664342880249,0.24508550763130188,0.2666962146759033
07567_00.jpg,12673_00.jpg,a photo of a person wearing the target garment,15.585021128740639,0.7298796772956848,0.19107627868652344,0.2966691553592682
03315_00.jpg,00397_00.jpg,a photo of a person wearing the target garment,15.714729662799105,0.764172375202179,0.1991090327501297,0.27312248945236206
09757_00.jpg,07005_00.jpg,a photo of a person wearing the target garment,16.439041166755587,0.7788434624671936,0.23733927309513092,0.27114105224609375
00249_00.jpg,11178_00.jpg,a photo of a person wearing the target garment,15.750077798378006,0.614692747592926,0.2724556028842926,0.2714233696460724
12801_00.jpg,04562_00.jpg,a photo of a person wearing the target garment,13.874630150276204,0.6956040859222412,0.2989528179168701,0.29555511474609375
04290_00.jpg,00176_00.jpg,a photo of a person wearing the target garment,15.447126712605737,0.6628784537315369,0.23764339089393616,0.2935669720172882
04557_00.jpg,08432_00.jpg,a photo of a person wearing the target garment,14.86314060052997,0.7212056517601013,0.2698701024055481,0.28649231791496277
02991_00.jpg,07796_00.jpg,a photo of a person wearing the target garment,17.21196013029638,0.7382712364196777,0.21738287806510925,0.27533257007598877
